"","x","y","celltypes"
"6752",161.841116169685,-203.895546746572,"Surface ectoderm"
"6753",176.83296472927,-265.648758222385,"Surface ectoderm"
"6754",160.933098037205,-247.351682556477,"Surface ectoderm"
"6755",176.589714051138,-334.028652448097,"Haematoendothelial progenitors"
"6756",164.327793604878,-289.406281414865,"Neural crest"
"6757",176.013631902003,-318.465783528773,"Surface ectoderm"
"6758",166.425810850815,-257.188526028202,"Neural crest"
"6759",178.388949547729,-300.046807333663,"Surface ectoderm"
"6760",164.822048884805,-322.919606310446,"Low quality"
"6761",177.369016150933,-285.905166432553,"Surface ectoderm"
"6762",165.969947411151,-313.758961838994,"Surface ectoderm"
"6763",177.566938777059,-273.722870080419,"Surface ectoderm"
"6764",182.539754142622,-244.249992059266,"Surface ectoderm"
"6765",130.160154443427,-257.157227124358,"Neural crest"
"6766",129.165739472028,-268.915538854032,"Low quality"
"6767",168.295840808242,-275.345613973198,"Surface ectoderm"
"6768",181.758367406018,-233.485882802507,"Surface ectoderm"
"6769",166.179967235609,-246.676258939271,"Surface ectoderm"
"6770",188.242852776145,-320.483487139711,"Lateral plate mesoderm"
"6771",171.041507923511,-282.400938038788,"Surface ectoderm"
"6772",184.820658659571,-115.841570027414,"Haematoendothelial progenitors"
"6773",169.544883465381,-296.970369074362,"Surface ectoderm"
"6774",184.825440388251,-331.341116976462,"Lateral plate mesoderm"
"6775",186.551935718396,-276.552021670427,"Surface ectoderm"
"6776",172.853196026824,-233.560329689669,"Surface ectoderm"
"6777",182.240902219608,-312.109144770545,"Haematoendothelial progenitors"
"6778",169.548579238668,-305.152348178491,"Surface ectoderm"
"6779",184.685841825398,-337.841751372617,"Intermediate mesoderm"
"6780",172.337428512529,-328.805984684038,"Surface ectoderm"
"6781",183.508988329259,-122.478832792707,"Surface ectoderm"
"6782",173.47645027849,-266.37027171663,"Surface ectoderm"
"6783",186.427053166578,-254.996760847445,"Surface ectoderm"
"6784",176.122971146582,-146.764149373355,"Surface ectoderm"
"6785",186.894898998405,-285.276178428765,"Surface ectoderm"
"6786",-75.075302455321,-336.747792726499,"Forebrain/Midbrain/Hindbrain"
"6787",-75.6792534319124,-335.683207344001,"Forebrain/Midbrain/Hindbrain"
"6788",-81.139942776485,-260.114941945387,"Low quality"
"6789",-77.9403290312585,-258.741073171988,"Forebrain/Midbrain/Hindbrain"
"6790",-44.8655692281445,-150.010363957232,"Neural crest"
"6791",-27.9626689059455,-202.808147798377,"Forebrain/Midbrain/Hindbrain"
"6792",-44.7881683493363,-172.625313390195,"Low quality"
"6793",-29.0467760591178,-223.448470233104,"Forebrain/Midbrain/Hindbrain"
"6794",-43.3948602958336,-258.964711612216,"Forebrain/Midbrain/Hindbrain"
"6795",-27.1218565926547,-218.674251301408,"Low quality"
"6796",-43.1300180290108,-139.855937068941,"Low quality"
"6797",-25.6148571113315,-129.9633337826,"Neural crest"
"6798",-41.2586915630345,-248.419551687846,"Forebrain/Midbrain/Hindbrain"
"6799",-24.0096551577158,-184.146356568377,"Neural crest"
"6800",-42.9988265307056,-187.281961355954,"Low quality"
"6801",-24.2710077275954,-160.214320261678,"Low quality"
"6802",-43.0546616313573,-229.288308492237,"Forebrain/Midbrain/Hindbrain"
"6803",-23.1912059995077,-212.065961389437,"Forebrain/Midbrain/Hindbrain"
"6804",-39.7063873347046,-145.95919246637,"Splanchnic mesoderm"
"6805",-21.6775498372481,-250.364284994636,"Forebrain/Midbrain/Hindbrain"
"6806",-39.7629368629286,-194.292945755572,"Surface ectoderm"
"6807",-21.7978005654548,-170.661837172415,"Neural crest"
"6808",-39.3672482600988,-131.534673515779,"Neural crest"
"6809",-20.5844278668029,-222.543877740863,"Forebrain/Midbrain/Hindbrain"
"6810",-79.2167522101177,-256.555737064383,"Gut tube"
"6811",-81.0222320818207,-247.003507532469,"Forebrain/Midbrain/Hindbrain"
"6812",-40.0331336251779,-121.133460629865,"Surface ectoderm"
"6813",-21.0208862053412,-197.206411436287,"Forebrain/Midbrain/Hindbrain"
"6814",-35.0743588778582,-234.696359129967,"Forebrain/Midbrain/Hindbrain"
"6815",-20.2149301326698,-228.999824856262,"Forebrain/Midbrain/Hindbrain"
"6816",-20.2849734510217,-136.189019359607,"Neural crest"
"6817",-18.8315131707371,-241.903810354591,"Forebrain/Midbrain/Hindbrain"
"6818",-40.4781254362587,-178.19886614606,"Low quality"
"6819",-19.4426557700621,-203.408071427757,"Forebrain/Midbrain/Hindbrain"
"6820",-38.1028722788248,-209.067575027874,"Forebrain/Midbrain/Hindbrain"
"6821",-16.9161264287675,-121.087684720492,"Surface ectoderm"
"6822",-37.0598674673704,-225.11178724976,"Forebrain/Midbrain/Hindbrain"
"6823",-16.2313211958796,-178.178670655759,"Neural crest"
"6824",-36.0638262803442,-241.556925741242,"Forebrain/Midbrain/Hindbrain"
"6825",-18.392352219984,-162.483194140934,"Low quality"
"6826",-33.5995222035188,-158.916273887654,"Neural crest"
"6827",-18.1095422853539,-210.529672792065,"Forebrain/Midbrain/Hindbrain"
"6828",-34.234537630756,-181.797349111474,"Forebrain/Midbrain/Hindbrain"
"6829",-15.7484731619206,-187.08688324247,"Forebrain/Midbrain/Hindbrain"
"6830",-76.6842878874799,-252.4333860759,"Forebrain/Midbrain/Hindbrain"
"6831",-78.2062680003131,-240.498377384223,"Forebrain/Midbrain/Hindbrain"
"6832",-33.6616172699604,-170.712798570917,"Neural crest"
"6833",-15.553366052748,-171.69591383564,"Neural crest"
"6834",-35.6244735071183,-188.251921182055,"Surface ectoderm"
"6835",-12.6379940780648,-145.53873071333,"Neural crest"
"6836",-32.6556021649634,-138.064599137425,"Neural crest"
"6837",-14.6650806659339,-129.82961206237,"Neural crest"
"6838",-30.5453835647711,-195.752477091733,"Forebrain/Midbrain/Hindbrain"
"6839",-14.563089384245,-233.929642158845,"Forebrain/Midbrain/Hindbrain"
"6840",-32.7742000139359,-115.571671132847,"Low quality"
"6841",-12.2837576672258,-217.526784224261,"Forebrain/Midbrain/Hindbrain"
"6842",-33.8289485892633,-246.473422150509,"Forebrain/Midbrain/Hindbrain"
"6843",-14.1434276803825,-199.531667538359,"Forebrain/Midbrain/Hindbrain"
"6844",-34.0077088299515,-215.229000144411,"Forebrain/Midbrain/Hindbrain"
"6845",-13.9745783053448,-206.540124752032,"Forebrain/Midbrain/Hindbrain"
"6846",-11.4729479540644,-161.8673957862,"Neural crest"
"6847",-32.3611230146925,-124.698575872219,"Neural crest"
"6848",-8.54711983375324,-231.518054019107,"Forebrain/Midbrain/Hindbrain"
"6849",-31.1446881251239,-147.548389636223,"Low quality"
"6850",-7.64203597626912,-134.278807667713,"Neural crest"
"6851",-79.8618967443329,-245.816171776071,"Forebrain/Midbrain/Hindbrain"
"6852",-79.6198148698876,-226.398642074851,"Low quality"
"6853",-29.831658445288,-177.838845057867,"Forebrain/Midbrain/Hindbrain"
"6854",-8.33733255749928,-193.201463410231,"Forebrain/Midbrain/Hindbrain"
"6855",-28.5981923774239,-337.609577411996,"Low quality"
"6856",-7.27465924286942,-246.866091294854,"Forebrain/Midbrain/Hindbrain"
"6857",-27.6144414265817,-222.082314779763,"Forebrain/Midbrain/Hindbrain"
"6858",-9.15163405560896,-120.449160836113,"Surface ectoderm"
"6859",-30.073889870295,-210.512981789635,"Forebrain/Midbrain/Hindbrain"
"6860",-7.07782965254478,-204.862146349473,"Forebrain/Midbrain/Hindbrain"
"6861",-26.0776616672843,-237.897793253544,"Forebrain/Midbrain/Hindbrain"
"6862",-9.13593515997032,-199.959182196183,"Low quality"
"6863",-23.7449560369401,-258.241280001514,"Forebrain/Midbrain/Hindbrain"
"6864",-7.39998294472089,-174.972096567441,"Neural crest"
"6865",-26.1096049841924,-128.583825759988,"Neural crest"
"6866",-2.52768325712016,-153.951064082072,"Neural crest"
"6867",-25.580878929793,-206.082750426035,"Forebrain/Midbrain/Hindbrain"
"6868",-5.82256918696638,-184.74662635226,"Forebrain/Midbrain/Hindbrain"
"6869",-24.8836735376469,-152.194391097244,"Low quality"
"6870",-5.34918567593138,-216.833107588497,"Forebrain/Midbrain/Hindbrain"
"6871",-25.9435969890759,-246.342205757375,"Forebrain/Midbrain/Hindbrain"
"6872",1.37517776826993,-163.785096395396,"Low quality"
"6873",-80.2204301731559,-233.993753834486,"Forebrain/Midbrain/Hindbrain"
"6874",-81.9133493145278,-211.861289178519,"Low quality"
"6875",-25.0961693349169,-174.092966661662,"Low quality"
"6876",-2.7106592753241,-116.958757275395,"Surface ectoderm"
"6877",-24.3952366088763,-118.839294511984,"Surface ectoderm"
"6878",-1.19000362990503,-126.281602118329,"Neural crest"
"6879",-21.7744807811918,-168.410022349603,"Neural crest"
"6880",-2.71025511620243,-139.640314077451,"Low quality"
"6881",-23.5657790250446,-185.823577346841,"Forebrain/Midbrain/Hindbrain"
"6882",-0.226365469490053,-239.515746116939,"Forebrain/Midbrain/Hindbrain"
"6883",-20.7116413793496,-142.278147027787,"Neural crest"
"6884",-3.69295291573147,-145.235053801415,"Neural crest"
"6885",-21.2639079017151,-133.545853816983,"Neural crest"
"6886",-1.57401907813607,-231.985061356241,"Forebrain/Midbrain/Hindbrain"
"6887",-18.701996562236,-161.980245685542,"Cranial mesoderm"
"6888",0.0255579070011435,-212.892781862301,"Forebrain/Midbrain/Hindbrain"
"6889",-21.9523582103247,-231.206209633959,"Forebrain/Midbrain/Hindbrain"
"6890",-0.497983894216425,-178.295465028287,"Haematoendothelial progenitors"
"6891",-19.8760625496973,-213.997627217615,"Forebrain/Midbrain/Hindbrain"
"6892",0.975375490936166,-195.005922856692,"Forebrain/Midbrain/Hindbrain"
"6893",-18.3447723118567,-248.25800326835,"Forebrain/Midbrain/Hindbrain"
"6894",1.55529078719752,-224.465469405985,"Forebrain/Midbrain/Hindbrain"
"6895",-75.7125292125713,-221.547499791235,"Low quality"
"6896",-81.7378226998746,-202.139579933808,"Cranial mesoderm"
"6897",-20.7481216169743,-197.655436157201,"Forebrain/Midbrain/Hindbrain"
"6898",0.223366757147254,-203.959218975207,"Forebrain/Midbrain/Hindbrain"
"6899",-20.4746768892808,-223.719915786105,"Forebrain/Midbrain/Hindbrain"
"6900",-19.4181809609095,-178.484765912162,"Neural crest"
"6901",3.32287103376449,-143.064249162395,"Neural crest"
"6902",-19.7082359084352,-114.741475402194,"Low quality"
"6903",4.68428293753848,-135.386961555996,"Neural crest"
"6904",-19.2510817159628,-205.675273253008,"Forebrain/Midbrain/Hindbrain"
"6905",8.41917639940004,-119.547802670064,"Neural crest"
"6906",-15.6269804521654,-190.083345728286,"Forebrain/Midbrain/Hindbrain"
"6907",5.72617383911907,-232.906470086129,"Forebrain/Midbrain/Hindbrain"
"6908",-18.6163862131103,-126.232748016346,"Low quality"
"6909",7.42922433746748,-211.894284303954,"Forebrain/Midbrain/Hindbrain"
"6910",-15.5763984558794,-237.705368948079,"Forebrain/Midbrain/Hindbrain"
"6911",8.75708792583008,-127.331219811712,"Neural crest"
"6912",-13.0409325150977,-155.045454598107,"Neural crest"
"6913",10.4084294348742,-242.149829684427,"Forebrain/Midbrain/Hindbrain"
"6914",-13.5089763568494,-119.524719683866,"Surface ectoderm"
"6915",9.56366429574016,-148.871962017699,"Neural crest"
"6916",-77.5288834945133,-211.596314333926,"Haematoendothelial progenitors"
"6917",-81.2731724437452,-192.568041244674,"Low quality"
"6918",-15.4736249195937,-195.825702102098,"Forebrain/Midbrain/Hindbrain"
"6919",7.0772684340469,-224.277556267213,"Forebrain/Midbrain/Hindbrain"
"6920",-13.4668925248369,-221.109204524499,"Forebrain/Midbrain/Hindbrain"
"6921",9.95069391793718,-190.047428589756,"Forebrain/Midbrain/Hindbrain"
"6922",-12.3785440994035,-132.470193473349,"Neural crest"
"6923",12.0148056504011,-114.922533387913,"Low quality"
"6924",-11.6795797514977,-181.470519487146,"Neural crest"
"6925",10.4196849753514,-200.36408558312,"Forebrain/Midbrain/Hindbrain"
"6926",11.8433998258814,-228.106834184522,"Forebrain/Midbrain/Hindbrain"
"6927",-14.1086970363359,-228.859914572835,"Forebrain/Midbrain/Hindbrain"
"6928",16.5879760831929,-154.779225462279,"Neural crest"
"6929",-10.0114889761764,-146.110974672812,"Low quality"
"6930",15.7813805286818,-134.169630751965,"Neural crest"
"6931",-12.027036278341,-205.561923224781,"Forebrain/Midbrain/Hindbrain"
"6932",16.621926608171,-237.403349222529,"Forebrain/Midbrain/Hindbrain"
"6933",-10.7256838648297,-165.584340743852,"Neural crest"
"6934",15.9511611750996,-215.899616644304,"Forebrain/Midbrain/Hindbrain"
"6935",-8.07848480762687,-169.275039268519,"Low quality"
"6936",-81.6857171479768,-201.828910751416,"Low quality"
"6937",-78.3803206298887,-182.021155522303,"Low quality"
"6938",-5.40784720122114,-174.461655722735,"Low quality"
"6939",20.4229649981664,-205.139358603321,"Forebrain/Midbrain/Hindbrain"
"6940",-9.02617699521817,-245.325156800541,"Forebrain/Midbrain/Hindbrain"
"6941",16.7996416213563,-192.516568211943,"Forebrain/Midbrain/Hindbrain"
"6942",-6.75200175322109,-233.111104453203,"Forebrain/Midbrain/Hindbrain"
"6943",22.433525134152,-194.929274012116,"Forebrain/Midbrain/Hindbrain"
"6944",-4.94502469526318,-213.041625354588,"Forebrain/Midbrain/Hindbrain"
"6945",20.5985769981873,-143.179269327912,"Haematoendothelial progenitors"
"6946",-8.638706518326,-194.320507480928,"Forebrain/Midbrain/Hindbrain"
"6947",19.0673928646876,-228.24606272456,"Forebrain/Midbrain/Hindbrain"
"6948",-3.26754358551397,-118.376599456529,"Surface ectoderm"
"6949",24.0976992885834,-119.896995963168,"Surface ectoderm"
"6950",-6.0930643405992,-222.067494746608,"Forebrain/Midbrain/Hindbrain"
"6951",-1.84803220393306,-134.322992778331,"Neural crest"
"6952",23.8580985288404,-217.237665149832,"Forebrain/Midbrain/Hindbrain"
"6953",-2.90383333332007,-151.736643279132,"Definitive endoderm"
"6954",24.7400507039858,-131.40477118662,"Neural crest"
"6955",-2.56179084360005,-142.352351891808,"Neural crest"
"6956",26.2023244024509,-149.568938305798,"Endothelium"
"6957",-78.7278763888408,-188.743110686137,"Low quality"
"6958",-79.5609075895565,-173.240745098607,"Neural crest"
"6959",0.0228875775202585,-242.408975601644,"Forebrain/Midbrain/Hindbrain"
"6960",24.0360790733855,-231.9568541569,"Forebrain/Midbrain/Hindbrain"
"6961",-2.90050309506158,-202.625680688786,"Forebrain/Midbrain/Hindbrain"
"6962",-1.73707214256524,-193.807719147738,"Forebrain/Midbrain/Hindbrain"
"6963",28.7394491108751,-240.708263722873,"Forebrain/Midbrain/Hindbrain"
"6964",-2.2243743443595,-158.923174115523,"Low quality"
"6965",28.6206671344702,-226.823298094457,"Forebrain/Midbrain/Hindbrain"
"6966",-2.33033688290317,-184.005598886845,"Forebrain/Midbrain/Hindbrain"
"6967",31.972322940073,-139.65211049223,"Neural crest"
"6968",1.72214141974335,-166.414535818369,"Low quality"
"6969",30.2662723877218,-221.813450383275,"Forebrain/Midbrain/Hindbrain"
"6970",-0.952219024767854,-224.495161782476,"Forebrain/Midbrain/Hindbrain"
"6971",31.7102217614425,-205.087269275051,"Forebrain/Midbrain/Hindbrain"
"6972",1.38371647126259,-129.558381324309,"Neural crest"
"6973",30.1675383097407,-195.771884466806,"Forebrain/Midbrain/Hindbrain"
"6974",2.16619232686323,-204.038368022089,"Forebrain/Midbrain/Hindbrain"
"6975",33.5299433933193,-131.080247256058,"Neural crest"
"6976",3.87721738726397,-175.963460301259,"Low quality"
"6977",32.3465973061607,-215.225378991796,"Forebrain/Midbrain/Hindbrain"
"6978",-80.9623672612753,-175.235951846126,"Low quality"
"6979",-80.9670084282594,-163.089763500179,"Low quality"
"6980",3.4380274786262,-147.59031422539,"Low quality"
"6981",34.7025660884923,-190.427632111466,"Forebrain/Midbrain/Hindbrain"
"6982",5.04172412762025,-225.623246095433,"Forebrain/Midbrain/Hindbrain"
"6983",35.1056593836976,-335.584024965862,"Forebrain/Midbrain/Hindbrain"
"6984",6.45658727396704,-235.5774820967,"Forebrain/Midbrain/Hindbrain"
"6985",6.99085975082439,-124.136998597403,"Neural crest"
"6986",36.2752323488177,-246.842452929288,"Forebrain/Midbrain/Hindbrain"
"6987",3.95690697333348,-213.604872785427,"Forebrain/Midbrain/Hindbrain"
"6988",6.15775187694037,-184.465643897918,"Haematoendothelial progenitors"
"6989",34.3126751274929,-123.556215497111,"Surface ectoderm"
"6990",7.73391468210183,-158.46319588424,"Neural crest"
"6991",33.7295346061867,-116.739238850999,"Surface ectoderm"
"6992",4.92516350135032,-115.312484582794,"Surface ectoderm"
"6993",34.6999527739724,-233.58894016269,"Forebrain/Midbrain/Hindbrain"
"6994",7.47199815604209,-196.376757381545,"Forebrain/Midbrain/Hindbrain"
"6995",36.1875926501171,-176.544237557906,"Low quality"
"6996",10.2411533405355,-147.745394226653,"Neural crest"
"6997",37.0457705364622,-224.78792783158,"Forebrain/Midbrain/Hindbrain"
"6998",-79.1100485377505,-329.785330901872,"Forebrain/Midbrain/Hindbrain"
"6999",-78.4911685645254,-326.469831757154,"Forebrain/Midbrain/Hindbrain"
"7000",-77.6070773719549,-166.726342625346,"Surface ectoderm"
"7001",-75.088434675522,-150.892294272018,"Surface ectoderm"
"7002",9.91400934609291,-136.721718351438,"Low quality"
"7003",39.4970037505163,-184.45928757661,"Forebrain/Midbrain/Hindbrain"
"7004",40.78910789069,-217.788680694017,"Forebrain/Midbrain/Hindbrain"
"7005",10.0930079691412,-205.105813937134,"Forebrain/Midbrain/Hindbrain"
"7006",42.3773571725777,-238.648660834686,"Forebrain/Midbrain/Hindbrain"
"7007",11.3526157107195,-166.971909121912,"Neural crest"
"7008",42.1386121490072,-253.677369390558,"Forebrain/Midbrain/Hindbrain"
"7009",11.8918067720513,-118.265993683761,"Surface ectoderm"
"7010",38.0849565152295,-212.611607370566,"Forebrain/Midbrain/Hindbrain"
"7011",10.0876621692816,-215.13366240329,"Forebrain/Midbrain/Hindbrain"
"7012",41.4421995959723,-333.418420748592,"Forebrain/Midbrain/Hindbrain"
"7013",12.0471429865378,-188.964746437271,"Forebrain/Midbrain/Hindbrain"
"7014",39.8323271666146,-118.430982542785,"Surface ectoderm"
"7015",15.7251228306989,-132.758629727529,"Neural crest"
"7016",39.9148751244107,-206.572383422861,"Forebrain/Midbrain/Hindbrain"
"7017",14.2055198525171,-228.746233391202,"Forebrain/Midbrain/Hindbrain"
"7018",41.3751109279028,-156.11281637237,"Low quality"
"7019",16.7094129181587,-218.631538687693,"Forebrain/Midbrain/Hindbrain"
"7020",40.0709767861272,-199.611674457671,"Forebrain/Midbrain/Hindbrain"
"7021",-81.3519490934377,-162.28795981659,"Surface ectoderm"
"7022",-79.1618348018071,-142.168258977556,"Surface ectoderm"
"7023",15.1565158955877,-239.969843938037,"Forebrain/Midbrain/Hindbrain"
"7024",42.2857498869095,-192.158208219737,"Forebrain/Midbrain/Hindbrain"
"7025",15.3357926447878,-177.79833791046,"Low quality"
"7026",42.9994715807409,-228.564942880757,"Forebrain/Midbrain/Hindbrain"
"7027",17.902514175272,-115.354979688207,"Surface ectoderm"
"7028",45.2844354278043,-130.896171879707,"Neural crest"
"7029",15.2274058724163,-170.492447429904,"Neural crest"
"7030",43.9856722313298,-176.256304203395,"Low quality"
"7031",15.3380735355484,-205.005043223158,"Forebrain/Midbrain/Hindbrain"
"7032",47.068385224667,-328.244690599239,"Forebrain/Midbrain/Hindbrain"
"7033",16.2396098408063,-154.927251760589,"Neural crest"
"7034",49.2061351345084,-317.87109841261,"Forebrain/Midbrain/Hindbrain"
"7035",20.5831064228133,-191.8647947261,"Forebrain/Midbrain/Hindbrain"
"7036",45.5080563217943,-208.41059827418,"Forebrain/Midbrain/Hindbrain"
"7037",46.4424854736992,-120.332045047252,"Surface ectoderm"
"7038",19.0607747321667,-124.750788924391,"Neural crest"
"7039",48.9762120931295,-243.028527109363,"Forebrain/Midbrain/Hindbrain"
"7040",47.4329224480239,-197.623420272021,"Forebrain/Midbrain/Hindbrain"
"7041",-79.1681022667916,-154.194780000762,"Surface ectoderm"
"7042",23.8720043455753,-165.268546871488,"Neural crest"
"7043",49.9802031438514,-183.642631752264,"Neural crest"
"7044",21.2370057165574,-224.264408440966,"Forebrain/Midbrain/Hindbrain"
"7045",48.5666368682029,-336.445796883351,"Forebrain/Midbrain/Hindbrain"
"7046",21.4924038744954,-205.109203616331,"Forebrain/Midbrain/Hindbrain"
"7047",50.292520738848,-222.080089811629,"Forebrain/Midbrain/Hindbrain"
"7048",22.9998208935903,-230.414877386417,"Forebrain/Midbrain/Hindbrain"
"7049",50.327602992456,-151.203714192239,"Endothelium"
"7050",21.6936373407522,-238.656437194573,"Forebrain/Midbrain/Hindbrain"
"7051",51.3337212570901,-136.605208803005,"Neural crest"
"7052",23.6551060395195,-177.571551298092,"Forebrain/Midbrain/Hindbrain"
"7053",51.2448353594825,-190.743000601385,"Forebrain/Midbrain/Hindbrain"
"7054",24.3489092072994,-154.5970518575,"Neural crest"
"7055",54.5876378208195,-155.924426558485,"Low quality"
"7056",26.6621137688392,-134.792298034388,"Endothelium"
"7057",50.7025054258384,-251.902596843145,"Forebrain/Midbrain/Hindbrain"
"7058",27.1429578091985,-122.031386207574,"Surface ectoderm"
"7059",53.8054640589913,-206.238052288711,"Forebrain/Midbrain/Hindbrain"
"7060",26.2789407193637,-210.848108630388,"Forebrain/Midbrain/Hindbrain"
"7061",52.7924050393587,-309.3637046706,"Forebrain/Midbrain/Hindbrain"
"7062",-77.805021079999,-143.745917169648,"Surface ectoderm"
"7063",25.506161251781,-328.282866750065,"Forebrain/Midbrain/Hindbrain"
"7064",51.8301334621377,-264.303023571455,"Forebrain/Midbrain/Hindbrain"
"7065",25.6527919616539,-218.250717532654,"Forebrain/Midbrain/Hindbrain"
"7066",52.8568252411917,-174.73543899857,"Low quality"
"7067",27.4214073438086,-239.741028953538,"Forebrain/Midbrain/Hindbrain"
"7068",53.2072785546995,-228.98484489451,"Forebrain/Midbrain/Hindbrain"
"7069",30.3996720641788,-335.226388957474,"Forebrain/Midbrain/Hindbrain"
"7070",56.3359407876853,-273.56263008135,"Forebrain/Midbrain/Hindbrain"
"7071",30.2434888001953,-198.148536129493,"Forebrain/Midbrain/Hindbrain"
"7072",55.499209851577,-257.562289107395,"Forebrain/Midbrain/Hindbrain"
"7073",29.8497236972131,-114.495141287598,"Surface ectoderm"
"7074",56.0889202170577,-289.77112728885,"Forebrain/Midbrain/Hindbrain"
"7075",30.5619351028138,-224.894523699269,"Forebrain/Midbrain/Hindbrain"
"7076",55.6417396225171,-120.187159735783,"Surface ectoderm"
"7077",32.2312312895898,-183.771401299704,"Neural crest"
"7078",55.8576819878034,-144.743468465409,"Neural crest"
"7079",31.8972327049168,-233.093508540698,"Forebrain/Midbrain/Hindbrain"
"7080",58.9978701721073,-326.763644020858,"Forebrain/Midbrain/Hindbrain"
"7081",31.4471991474666,-145.646453890329,"Low quality"
"7082",55.2059571382893,-299.648819421266,"Forebrain/Midbrain/Hindbrain"
"7083",-78.469064013031,-132.467342925146,"Surface ectoderm"
"7084",-76.5525670409234,-252.63609672368,"Forebrain/Midbrain/Hindbrain"
"7085",32.7086465345642,-245.121922878643,"Forebrain/Midbrain/Hindbrain"
"7086",54.7568666401874,-165.684801028855,"Low quality"
"7087",33.2619741344613,-171.1775683842,"Neural crest"
"7088",56.1503112342995,-335.299362058243,"Forebrain/Midbrain/Hindbrain"
"7089",31.7226333410137,-155.279742516106,"Endothelium"
"7090",57.0829182714357,-248.625692745318,"Forebrain/Midbrain/Hindbrain"
"7091",33.5338917819855,-213.041874008936,"Forebrain/Midbrain/Hindbrain"
"7092",56.8964134929482,-239.877789512434,"Forebrain/Midbrain/Hindbrain"
"7093",36.8394510940724,-319.803255122557,"Forebrain/Midbrain/Hindbrain"
"7094",59.9827637954962,-231.162838310152,"Forebrain/Midbrain/Hindbrain"
"7095",33.034801439855,-119.697686658352,"Forebrain/Midbrain/Hindbrain"
"7096",58.6267114963405,-193.151698934976,"Forebrain/Midbrain/Hindbrain"
"7097",35.7871006617871,-329.469374953053,"Low quality"
"7098",65.5760878130046,-280.094194870375,"Forebrain/Midbrain/Hindbrain"
"7099",35.2875888204951,-162.848984153064,"Neural crest"
"7100",58.0543799269836,-221.744727456684,"Forebrain/Midbrain/Hindbrain"
"7101",36.4857899792511,-130.439687315771,"Neural crest"
"7102",62.5958446046609,-186.491652923375,"Neural crest"
"7103",40.1566270316619,-138.281607899224,"Neural crest"
"7104",57.5225654135662,-134.15797443896,"Neural crest"
"7105",-80.2475591814692,-121.448693285992,"Mixed mesenchymal mesoderm"
"7106",-73.6288310432408,-299.480798213364,"Forebrain/Midbrain/Hindbrain"
"7107",37.4480650075832,-150.238856112061,"Low quality"
"7108",60.1170804871115,-314.320033749349,"Forebrain/Midbrain/Hindbrain"
"7109",39.3178010302498,-157.018318997199,"Low quality"
"7110",61.9224044157287,-213.550416943838,"Forebrain/Midbrain/Hindbrain"
"7111",38.2852646425748,-119.482312943089,"Surface ectoderm"
"7112",63.6194628463024,-263.79205335746,"Forebrain/Midbrain/Hindbrain"
"7113",38.4373734608256,-231.768238386392,"Forebrain/Midbrain/Hindbrain"
"7114",61.2559519619061,-178.080010206228,"Low quality"
"7115",37.5781539820951,-175.944273435314,"Low quality"
"7116",60.7887056053804,-160.895165415295,"Neural crest"
"7117",41.9262941855588,-222.191944655884,"Forebrain/Midbrain/Hindbrain"
"7118",64.0664847367068,-308.938019630699,"Forebrain/Midbrain/Hindbrain"
"7119",40.6267583233206,-197.815267299192,"Forebrain/Midbrain/Hindbrain"
"7120",63.5688135738366,-168.589744846483,"Low quality"
"7121",39.8784966580821,-188.833536251834,"Forebrain/Midbrain/Hindbrain"
"7122",65.5403257812437,-125.580512378243,"Surface ectoderm"
"7123",40.810653139353,-256.833823651257,"Forebrain/Midbrain/Hindbrain"
"7124",65.3828343032255,-203.702303842412,"Forebrain/Midbrain/Hindbrain"
"7125",41.9767597986715,-247.091975547243,"Forebrain/Midbrain/Hindbrain"
"7126",63.0738235486275,-300.521021895869,"Forebrain/Midbrain/Hindbrain"
"7127",-81.1844972532975,-115.199222703261,"Low quality"
"7128",-74.6429421535747,-169.642221591307,"Neural crest"
"7129",39.8045225290312,-207.035289514301,"Forebrain/Midbrain/Hindbrain"
"7130",64.4999568881715,-237.22027974519,"Forebrain/Midbrain/Hindbrain"
"7131",41.7631112306106,-336.198645841721,"Low quality"
"7132",66.3895630891564,-137.552099537109,"Neural crest"
"7133",41.4389383694491,-213.108229287621,"Forebrain/Midbrain/Hindbrain"
"7134",68.4924730349824,-245.754047195566,"Forebrain/Midbrain/Hindbrain"
"7135",40.5952622029401,-169.997525745104,"Low quality"
"7136",65.2128928052794,-145.277016628285,"Neural crest"
"7137",43.1039917064588,-237.956841556544,"Forebrain/Midbrain/Hindbrain"
"7138",65.4773303975696,-255.180860954664,"Forebrain/Midbrain/Hindbrain"
"7139",43.2607573808121,-148.471169349551,"Neural crest"
"7140",64.4202297974444,-221.682212083043,"Forebrain/Midbrain/Hindbrain"
"7141",42.7781383627371,-327.568046005213,"Forebrain/Midbrain/Hindbrain"
"7142",64.1026462903959,-154.189182822602,"Neural crest"
"7143",43.8237358940704,-183.107274559883,"Low quality"
"7144",43.4227103055734,-176.36230885407,"Low quality"
"7145",66.8048518280776,-336.916029577453,"Forebrain/Midbrain/Hindbrain"
"7146",49.3895788364757,-318.514481699975,"Forebrain/Midbrain/Hindbrain"
"7147",68.975196158902,-326.628000490909,"Forebrain/Midbrain/Hindbrain"
"7148",-76.5148082705684,-311.059838124832,"Forebrain/Midbrain/Hindbrain"
"7149",-72.1957681919532,-160.448504263603,"Surface ectoderm"
