"","x","y","celltypes"
"cell1198",817.189157009125,4.31777210906148,"D"
"cell1199",740.276143187657,698.139909654856,"B"
"cell1200",222.705976804718,506.966484710574,"B"
"cell1201",45.7247165031731,269.444103119895,"D"
"cell1202",366.526579251513,634.649808518589,"D"
"cell1203",741.393025033176,997.656602412462,"A"
"cell1204",933.506249915808,505.074343876913,"A"
"cell1205",673.209949862212,933.232999639586,"C"
"cell1206",701.35710737668,191.208887146786,"B"
"cell1207",847.625407855958,484.762544510886,"B"
"cell1208",706.156654981896,634.125648066401,"D"
"cell1209",858.80775959231,202.303132042289,"D"
"cell1210",445.64449111931,429.601910756901,"C"
"cell1211",676.634992007166,670.688453828916,"B"
"cell1212",127.824782626703,821.587861981243,"C"
"cell1213",736.171535216272,358.691193396226,"B"
"cell1214",67.2451483551413,618.271555984393,"B"
"cell1215",280.8000696823,347.069602226838,"D"
"cell1216",411.617683712393,755.966565106064,"B"
"cell1217",943.424997152761,565.426904708147,"A"
"cell1218",977.34253318049,627.588032977656,"A"
"cell1219",38.8665851205587,392.214556923136,"D"
"cell1220",587.727777194232,658.381888410076,"D"
"cell1221",30.0116771832108,683.106247335672,"B"
"cell1222",565.281208371744,776.32555551827,"A"
"cell1223",98.2272308319807,767.656422685832,"B"
"cell1224",630.290788598359,11.0934360418469,"B"
"cell1225",818.501834524795,230.813289992511,"D"
"cell1226",350.041663041338,697.714437264949,"B"
"cell1227",133.983674924821,903.948790160939,"D"
"cell1228",80.943378387019,88.9520738273859,"D"
"cell1229",350.443314295262,662.700216518715,"D"
"cell1230",996.271784650162,641.757260542363,"A"
"cell1231",532.968810759485,933.884687488899,"A"
"cell1232",335.897380486131,905.703466618434,"B"
"cell1233",314.234643476084,28.2599737402052,"D"
"cell1234",382.622060365975,326.966211665422,"B"
"cell1235",18.546407809481,866.350872209296,"B"
"cell1236",36.5391168743372,209.497950971127,"D"
"cell1237",878.513294039294,489.857292966917,"C"
"cell1238",402.064023772255,465.626492165029,"B"
"cell1239",469.381074188277,532.063555205241,"D"
"cell1240",402.336510131136,943.565017078072,"D"
"cell1241",702.090102480724,536.258358042687,"D"
"cell1242",399.164465256035,540.24756886065,"B"
"cell1243",501.958322711289,638.817836530507,"C"
"cell1244",36.9737506844103,559.129370842129,"B"
"cell1245",297.975734807551,61.1279506701976,"D"
"cell1246",962.841981789097,292.38359327428,"D"
"cell1247",540.701985592023,483.624843880534,"B"
"cell1248",961.099177366123,298.862256575376,"D"
"cell1249",792.595364153385,533.755369950086,"C"
"cell1250",754.777192836627,444.380736444145,"B"
"cell1251",65.966630121693,792.672285577282,"C"
"cell1252",135.504779173061,55.9837715700269,"C"
"cell1253",123.599375598133,365.029011154547,"A"
"cell1254",762.543860822916,891.417951555923,"C"
"cell1255",903.465715935454,519.239958608523,"C"
"cell1256",402.659090235829,368.640997447073,"B"
"cell1257",182.563007809222,417.562691029161,"B"
"cell1258",374.56521904096,22.6960622239858,"A"
"cell1259",506.208677310497,590.4885600321,"A"
"cell1260",913.5026789736,493.03546291776,"A"
"cell1261",76.6451810486615,102.907110704109,"C"
"cell1262",109.745523892343,404.790387256071,"C"
"cell1263",754.267222480848,52.4687760043889,"D"
"cell1264",304.598775692284,36.5673368796706,"D"
"cell1265",723.80965645425,231.096146861091,"B"
"cell1266",232.330028899014,979.802730260417,"B"
"cell1267",393.458866979927,46.293978812173,"A"
"cell1268",507.879396900535,131.950644310564,"D"
"cell1269",939.916865434498,928.440445568413,"D"
"cell1270",57.8751706052572,87.9400612320751,"D"
"cell1271",304.765704553574,942.585540469736,"D"
"cell1272",240.924044046551,674.114161171019,"B"
"cell1273",385.203435085714,3.82873811759055,"D"
"cell1274",762.983355671167,849.251258186996,"C"
"cell1275",864.646998699754,515.590843511745,"D"
"cell1276",679.111215053126,422.349815256894,"B"
"cell1277",676.762705435976,859.611756866798,"A"
"cell1278",165.052519412711,589.908806141466,"C"
"cell1279",802.867429330945,63.8678425457329,"A"
"cell1280",711.993431439623,135.187422623858,"B"
"cell1281",928.703089011833,411.114768125117,"B"
"cell1282",7.49460491351783,830.281275790185,"B"
"cell1283",596.331653418019,387.132702860981,"D"
"cell1284",366.745680803433,622.795259347185,"D"
"cell1285",741.967155365273,605.2724448964,"B"
"cell1286",762.087390525267,540.227035991848,"C"
"cell1287",260.722959181294,584.369491320103,"C"
"cell1288",254.935881355777,772.804728941992,"D"
"cell1289",678.840809967369,698.219556594267,"D"
"cell1290",485.480662435293,696.656298357993,"D"
"cell1291",378.584530204535,977.512172423303,"C"
"cell1292",55.5479826871306,231.927045853809,"A"
"cell1293",899.025898426771,857.306067366153,"D"
"cell1294",801.723313750699,684.704520739615,"B"
"cell1295",481.013050070032,300.191494869068,"B"
"cell1296",32.1287591941655,161.221431568265,"C"
"cell1297",512.00681226328,767.234371043742,"D"
"cell1298",373.101272154599,987.111633410677,"D"
"cell1299",498.571684816852,858.097431482747,"C"
"cell1300",399.265736807138,676.069807494059,"D"
"cell1301",20.9469445981085,811.714572599158,"A"
"cell1302",524.289028486237,485.714763170108,"C"
"cell1303",160.3988497518,460.572879295796,"B"
"cell1304",205.114235170186,311.910333810374,"A"
"cell1305",975.226715672761,20.5816389061511,"A"
"cell1306",966.354875126854,412.714944686741,"B"
"cell1307",760.070322314277,979.999884497374,"C"
"cell1308",76.3705321587622,135.402775136754,"A"
"cell1309",515.823876019567,730.675936909392,"D"
"cell1310",600.305194500834,525.304057169706,"A"
"cell1311",437.024090904742,961.599416332319,"D"
"cell1312",1.64226116612554,720.230341888964,"B"
"cell1313",435.551518108696,910.616386216134,"D"
"cell1314",500.963768921793,303.850163239986,"B"
"cell1315",669.604706112295,628.667964134365,"D"
"cell1316",694.857106776908,208.237442653626,"D"
"cell1317",782.510314369574,850.498702842742,"A"
"cell1318",139.022845542058,51.6226533800364,"B"
"cell1319",163.245677249506,763.275923440233,"B"
"cell1320",759.542910149321,715.289933141321,"B"
"cell1321",443.703617434949,767.757193185389,"A"
"cell1322",629.668830428272,630.72845665738,"D"
"cell1323",104.512860300019,816.523539600894,"C"
"cell1324",835.548897273839,416.317786788568,"B"
"cell1325",333.949361927807,937.721627065912,"B"
"cell1326",199.519188608974,290.783272590488,"D"
"cell1327",694.545476464555,114.016148028895,"B"
"cell1328",165.878762723878,601.935896556824,"B"
"cell1329",73.9639038220048,25.3674585837871,"D"
"cell1330",38.2361884694546,84.5331076998264,"D"
"cell1331",846.020216587931,333.610649453476,"B"
"cell1332",373.548197327182,70.4086690675467,"A"
"cell1333",880.710697267205,705.079847713932,"D"
"cell1334",90.317772468552,74.1995039861649,"B"
"cell1335",495.907411212102,325.013779336587,"B"
"cell1336",754.322736058384,358.941920800135,"D"
"cell1337",605.890813050792,388.332616537809,"C"
"cell1338",528.41279655695,785.443371161819,"D"
"cell1339",910.20668274723,604.34823972173,"D"
"cell1340",985.72890390642,762.589753139764,"B"
"cell1341",279.742561979219,235.860442742705,"D"
"cell1342",123.491694685072,285.984676796943,"C"
"cell1343",174.37904397957,317.556669004261,"B"
"cell1344",881.335254758596,921.906708274037,"C"
"cell1345",124.628272140399,450.436822371557,"B"
"cell1346",298.968904651701,125.947901280597,"D"
"cell1347",164.734639925882,143.986092181876,"D"
"cell1348",72.6095444988459,4.20479313470423,"A"
"cell1349",238.413982093334,975.288923131302,"D"
"cell1350",716.666605323553,231.763273710385,"B"
"cell1351",645.020991796628,38.2028366439044,"B"
"cell1352",75.8749665692449,563.256986206397,"D"
"cell1353",172.708922065794,818.462958559394,"D"
"cell1354",145.670357858762,39.9563447572291,"B"
"cell1355",391.901184339076,30.1193404011428,"A"
"cell1356",231.745099416003,881.95783784613,"D"
"cell1357",561.379822902381,96.223073778674,"D"
"cell1358",583.520186599344,886.290009133518,"C"
"cell1359",98.759338259697,879.959146259353,"B"
"cell1360",158.91654137522,835.876102093607,"B"
"cell1361",922.065404010937,557.243729010224,"D"
"cell1362",859.449719078839,467.326634097844,"A"
"cell1363",904.534135712311,764.113968936726,"B"
"cell1364",115.268956404179,876.213284675032,"A"
"cell1365",35.5392340570688,701.952431350946,"D"
"cell1366",585.754387546331,686.79866543971,"D"
"cell1367",314.168264856562,636.870401678607,"D"
"cell1368",556.889274157584,831.182508030906,"D"
"cell1369",354.495415464044,365.10155024007,"A"
"cell1370",143.268311629072,570.556978695095,"B"
"cell1371",567.135462770239,630.15224202536,"D"
"cell1372",334.098657825962,614.952600328252,"A"
"cell1373",120.401190593839,36.8189697619528,"A"
"cell1374",255.854324204847,17.285815672949,"D"
"cell1375",353.385316440836,68.0118638556451,"D"
"cell1376",831.319929333404,295.271991519257,"A"
"cell1377",783.223916543648,126.704038120806,"D"
"cell1378",940.152207389474,844.714725157246,"B"
"cell1379",839.199031703174,582.892629085109,"A"
"cell1380",148.985019186512,540.331788593903,"A"
"cell1381",590.676085092127,564.409879501909,"A"
"cell1382",823.962600668892,111.477636964992,"D"
"cell1383",631.885365350172,503.265196457505,"D"
"cell1384",469.929961487651,168.936400907114,"A"
"cell1385",258.740903576836,330.436418298632,"B"
"cell1386",24.5803508441895,289.174646837637,"D"
"cell1387",328.808127669618,871.8617123086,"A"
"cell1388",224.853484425694,983.075922355056,"B"
"cell1389",877.331839408726,449.73988016136,"D"
"cell1390",677.65420069918,428.737231297418,"C"
"cell1391",525.93330363743,298.711734823883,"D"
"cell1392",557.686663931236,259.549331618473,"B"
"cell1393",247.471673414111,793.350585969165,"D"
"cell1394",7.29677081108093,18.1931650731713,"C"
"cell1395",948.906435165554,34.5779112540185,"A"
"cell1396",719.150138553232,28.5940209869295,"D"
"cell1397",279.324544593692,568.425016012043,"B"
"cell1398",743.782856035978,889.19350062497,"C"
"cell1399",870.748400921002,554.856961360201,"D"
"cell1400",380.370125174522,197.323454776779,"D"
"cell1401",719.447515904903,792.430558009073,"B"
"cell1402",239.606710383669,947.512933518738,"A"
"cell1403",647.764874156564,71.2402206845582,"D"
"cell1404",975.670760730281,371.038995217532,"B"
"cell1405",377.998807933182,669.765127124265,"D"
"cell1406",464.144128607586,51.7407332081348,"D"
"cell1407",812.296295771375,749.893881380558,"C"
"cell1408",494.408113183454,985.846241936088,"A"
"cell1409",50.3090226557106,273.909657727927,"D"
"cell1410",130.621740594506,139.519652351737,"C"
"cell1411",161.438316106796,976.404243381694,"D"
"cell1412",89.4531598314643,306.301631964743,"B"
"cell1413",403.614088194445,569.42411349155,"B"
"cell1414",63.8598678633571,538.207527250051,"B"
"cell1415",562.005922431126,961.45927417092,"D"
"cell1416",336.524107959121,452.176122227684,"B"
"cell1417",540.642281062901,378.670980222523,"D"
"cell1418",913.231221958995,64.4230844918638,"A"
"cell1419",386.88075914979,671.02567339316,"B"
"cell1420",960.267164045945,65.4471057932824,"A"
"cell1421",384.686591336504,201.968907378614,"B"
"cell1422",941.601979313418,918.583245016634,"B"
"cell1423",680.635657161474,956.88528008759,"A"
"cell1424",902.642353670672,239.341633627191,"B"
"cell1425",253.797065699473,406.939328880981,"A"
"cell1426",406.097129452974,796.14728805609,"B"
"cell1427",14.2486135009676,880.628596292809,"B"
"cell1428",110.44779419899,956.159168621525,"A"
"cell1429",501.537791918963,627.194220898673,"A"
"cell1430",371.526648057625,217.940802918747,"D"
"cell1431",805.915554286912,525.597776286304,"C"
"cell1432",7.92284356430173,239.814594388008,"C"
"cell1433",836.512059206143,940.649811178446,"C"
"cell1434",376.83917931281,23.1360632460564,"D"
"cell1435",385.248533217236,634.712329600006,"D"
"cell1436",951.530575519428,971.27534286119,"D"
"cell1437",475.674239452928,107.324536889791,"A"
"cell1438",552.093794336542,224.762569880113,"B"
"cell1439",934.716325020418,146.222741808742,"B"
"cell1440",863.43625606969,352.731726365164,"D"
"cell1441",259.914484340698,333.441155962646,"C"
"cell1442",687.699834583327,86.290895473212,"D"
"cell1443",447.907246183604,971.149060176685,"C"
"cell1444",218.01627590321,770.943657960743,"B"
"cell1445",686.23681506142,30.1099128555506,"D"
"cell1446",959.382025292143,946.407520910725,"A"
"cell1447",259.404480922967,471.443838207051,"B"
"cell1448",468.759991927072,589.938755845651,"C"
"cell1449",321.339557645842,987.220240058377,"A"
"cell1450",164.642814546824,344.388371799141,"C"
"cell1451",714.727725367993,661.87479509972,"D"
"cell1452",528.16575136967,47.5011996459216,"A"
"cell1453",234.714680118486,880.997015628964,"D"
"cell1454",64.4316615071148,931.980005465448,"B"
"cell1455",675.76349619776,954.913745401427,"A"
"cell1456",806.145361857489,755.370357073843,"C"
"cell1457",115.471235243604,828.554753214121,"A"
"cell1458",692.014421336353,483.656921889633,"A"
"cell1459",21.7862285207957,725.421863608062,"B"
"cell1460",361.376708606258,885.771847562864,"D"
"cell1461",732.280049938709,62.4301570933312,"D"
"cell1462",312.623041914776,902.944783912972,"D"
"cell1463",447.153053246439,28.2520765904337,"A"
"cell1464",825.439068023115,321.962855290622,"A"
"cell1465",331.795465201139,128.149377647787,"A"
"cell1466",144.025167217478,110.141913872212,"B"
"cell1467",300.92075210996,513.342239893973,"C"
"cell1468",162.601796910167,832.293160958216,"D"
"cell1469",839.471578365192,445.708966813982,"D"
"cell1470",664.307477185503,755.911491811275,"B"
"cell1471",138.867305591702,899.729524739087,"B"
"cell1472",325.881813885644,308.047227328643,"C"
"cell1473",831.430218880996,556.854023132473,"C"
"cell1474",717.164812609553,999.194678850472,"A"
"cell1475",149.399920366704,202.094245236367,"B"
"cell1476",421.279689529911,5.39996149018407,"D"
"cell1477",445.182651514187,304.08637248911,"B"
"cell1478",883.927375776693,496.753414859995,"D"
"cell1479",414.997326675802,28.3771625254303,"A"
"cell1480",689.892161870375,872.602669754997,"C"
"cell1481",716.92087710835,934.078645659611,"A"
"cell1482",12.3791699297726,930.875941179693,"C"
"cell1483",37.8294484689832,46.5287743136287,"B"
"cell1484",90.8774142153561,835.429355502129,"C"
"cell1485",398.823967436329,835.889535723254,"D"
"cell1486",900.214575929567,558.966832933947,"A"
"cell1487",444.902628427371,881.150518311188,"C"
"cell1488",755.15309209004,784.917331300676,"B"
"cell1489",711.470239562914,904.405734501779,"A"
"cell1490",166.756350314245,711.434805998579,"D"
"cell1491",869.142389157787,575.503982836381,"A"
"cell1492",89.1845354344696,489.07258710824,"D"
"cell1493",163.01366337575,204.282114747912,"B"
"cell1494",849.353688303381,190.222956705838,"D"
"cell1495",628.130341181532,838.384618517011,"A"
"cell1496",208.459950983524,888.05390545167,"B"
"cell1497",672.860826831311,567.778263706714,"B"
"cell1498",964.205690892413,362.700476078317,"B"
"cell1499",881.73885201104,231.114051071927,"B"
"cell1500",961.764686973765,384.228762472048,"D"
"cell1501",464.693185640499,572.439994895831,"D"
"cell1502",72.8773572482169,599.919136846438,"D"
"cell1503",874.308753525838,794.454609276727,"B"
"cell1504",198.872806271538,504.586929921061,"B"
"cell1505",534.58975860849,540.15195555985,"B"
"cell1506",105.562190990895,24.0896218456328,"D"
"cell1507",383.995017269626,777.229169383645,"B"
"cell1508",747.705924557522,334.934893762693,"B"
"cell1509",695.790997939184,468.478092225268,"D"
"cell1510",98.3917720150203,729.831201722845,"B"
"cell1511",611.531793372706,744.718985864893,"D"
"cell1512",20.9252538625151,890.803800430149,"B"
"cell1513",649.712249170989,300.632366910577,"D"
"cell1514",978.378070285544,101.898519555107,"A"
"cell1515",842.504459200427,190.689533017576,"B"
"cell1516",842.785842018202,257.666680263355,"B"
"cell1517",387.452162569389,272.624538047239,"A"
"cell1518",793.07110211812,7.27951503358781,"A"
"cell1519",406.196559080854,917.90635837242,"D"
"cell1520",253.348905127496,840.50816623494,"C"
"cell1521",419.303989037871,377.059336286038,"C"
"cell1522",495.499532902613,502.039992250502,"A"
"cell1523",858.245956944302,332.168674794957,"B"
"cell1524",732.264853548259,785.535226110369,"C"
"cell1525",974.42849050276,781.624939991161,"B"
"cell1526",100.054909707978,286.652230657637,"A"
"cell1527",832.590837031603,387.615817133337,"B"
"cell1528",450.554177863523,584.658698644489,"D"
"cell1529",850.45913583599,994.150223443285,"C"
"cell1530",569.751543691382,835.735885892063,"A"
"cell1531",961.542513919994,726.855342742056,"D"
"cell1532",729.908488923684,407.429949846119,"B"
"cell1533",283.779508899897,958.52635265328,"B"
"cell1534",739.606497809291,801.96490092203,"B"
"cell1535",70.7425756845623,704.851950518787,"D"
"cell1536",900.119546800852,743.434723000973,"B"
"cell1537",133.42057261616,41.1616840865463,"A"
"cell1538",555.886077694595,55.8531857095659,"A"
"cell1539",600.408032536507,896.790414117277,"A"
"cell1540",132.961038965732,621.500158915296,"D"
"cell1541",509.312337264419,715.61091253534,"A"
"cell1542",367.04990756698,6.45972532220185,"A"
"cell1543",3.30454739741981,150.810371153057,"A"
"cell1544",47.9798603337258,390.337652293965,"A"
"cell1545",882.048450177535,714.161876123399,"A"
"cell1546",823.517040116712,290.325599722564,"A"
"cell1547",413.030900992453,837.331550894305,"B"
"cell1548",921.733218012378,809.496423229575,"D"
"cell1549",477.402933407575,181.867694249377,"A"
"cell1550",474.994423566386,615.423773881048,"B"
"cell1551",657.836067024618,98.172070691362,"B"
"cell1552",163.320453837514,275.17956495285,"C"
"cell1553",95.1943711843342,780.145775992423,"D"
"cell1554",861.514792311937,437.542198225856,"D"
"cell1555",239.879169734195,221.972281346098,"D"
"cell1556",555.404131999239,573.065859032795,"A"
"cell1557",849.406595109031,780.486597446725,"D"
"cell1558",349.647580645978,155.522431246936,"D"
"cell1559",975.738595239818,847.129767062142,"D"
"cell1560",869.405530160293,248.301811050624,"B"
"cell1561",754.124050959945,802.099082618952,"B"
"cell1562",223.673420026898,106.99037485756,"B"
"cell1563",769.816465443,579.044283600524,"A"
"cell1564",874.713584315032,62.3896184843034,"D"
"cell1565",43.7931080814451,90.7182868104428,"D"
"cell1566",199.760707095265,299.951496301219,"D"
"cell1567",853.742358274758,640.830152668059,"A"
"cell1568",652.254128362983,492.609065724537,"D"
"cell1569",869.332019239664,555.314179975539,"A"
"cell1570",813.636587467045,477.600779850036,"B"
"cell1571",361.44763790071,202.225508634001,"A"
"cell1572",90.8958460204303,680.054666940123,"B"
"cell1573",574.655290460214,434.38574927859,"C"
"cell1574",654.730413574725,252.121420809999,"D"
"cell1575",822.204776341096,146.42827026546,"D"
"cell1576",455.575515050441,622.130993520841,"B"
"cell1577",984.328898368403,579.677405068651,"A"
"cell1578",750.398378120735,556.677608285099,"B"
"cell1579",133.55568703264,24.34884570539,"D"
"cell1580",215.17351269722,354.189245030284,"C"
"cell1581",848.379537696019,377.888964023441,"B"
"cell1582",465.341185452417,25.8919151965529,"D"
"cell1583",915.767790284008,676.427339902148,"C"
"cell1584",916.557738324627,55.0569642800838,"D"
"cell1585",819.854583824053,43.2647177949548,"D"
"cell1586",566.901157610118,5.53221069276333,"D"
"cell1587",615.477161249146,206.780816894025,"D"
"cell1588",794.800289906561,913.408516673371,"D"
"cell1589",439.696548506618,341.096192831174,"B"
"cell1590",399.153744103387,359.174565644935,"C"
"cell1591",565.485285129398,866.259583970532,"B"
"cell1592",151.647832011804,973.590466193855,"B"
"cell1593",807.460845448077,980.258395429701,"C"
"cell1594",495.641366345808,72.7123722899705,"A"
"cell1595",140.509183052927,461.705907247961,"B"
"cell1596",110.289279138669,930.817308370024,"A"
"cell1597",110.791063401848,130.190584808588,"D"
"cell1598",4.71427943557501,859.063123119995,"A"
"cell1599",238.404355244711,520.018735202029,"A"
"cell1600",878.822879167274,224.378655897453,"D"
"cell1601",77.2186573594809,427.132410695776,"D"
"cell1602",138.538560131565,762.412854935974,"D"
"cell1603",47.5245749112219,593.82830420509,"B"
"cell1604",33.9188734069467,719.509370625019,"B"
"cell1605",916.089018341154,284.091336419806,"B"
"cell1606",840.200393926352,441.674972185865,"A"
"cell1607",178.8714164868,751.38835189864,"D"
"cell1608",495.267945108935,934.092341689393,"A"
"cell1609",306.958527071401,71.4133388828486,"B"
"cell1610",274.376961868256,389.918048400432,"D"
"cell1611",128.243855433539,127.625434426591,"B"
"cell1612",429.381913272664,978.706541005522,"A"
"cell1613",695.944963721558,161.171129206195,"D"
"cell1614",335.060718469322,115.898978663608,"A"
"cell1615",701.246433425695,786.069729132578,"B"
"cell1616",840.534914750606,905.293547548354,"B"
"cell1617",882.632006658241,599.870102247223,"A"
"cell1618",766.589350067079,300.136657431722,"D"
"cell1619",322.027627611533,226.046127732843,"C"
"cell1620",42.1170077752322,638.42404820025,"A"
"cell1621",892.7099222783,279.024854302406,"D"
"cell1622",638.105145189911,471.430473960936,"A"
"cell1623",554.493116214871,922.835612669587,"B"
"cell1624",766.32994809188,447.039629099891,"C"
"cell1625",96.8612944707274,176.126699196175,"B"
"cell1626",748.016487574205,464.907581685111,"D"
"cell1627",875.217987690121,867.13677062653,"C"
"cell1628",7.66859552823007,820.635310839862,"C"
"cell1629",934.916985454038,945.926673477516,"D"
"cell1630",406.965658068657,512.540388619527,"C"
"cell1631",788.763389689848,105.226350249723,"D"
"cell1632",976.127624511719,912.915701977909,"D"
"cell1633",333.40254588984,948.928598081693,"A"
"cell1634",787.214820971712,545.18087557517,"B"
"cell1635",89.3609160557389,412.231551017612,"C"
"cell1636",43.6999020166695,569.187722867355,"B"
"cell1637",514.933738159016,935.180360917002,"B"
"cell1638",48.0893275234848,478.674574755132,"B"
"cell1639",89.1961276065558,444.759102305397,"A"
"cell1640",688.325521536171,335.506540024653,"B"
"cell1641",34.8385337274522,61.9698725640774,"A"
"cell1642",430.910924449563,582.350987708196,"D"
"cell1643",759.294051211327,172.415588283911,"B"
"cell1644",831.796954618767,839.626242173836,"D"
"cell1645",382.462516892701,281.323125585914,"A"
"cell1646",615.554818883538,792.136813048273,"A"
"cell1647",344.986650394276,729.115832597017,"D"
"cell1648",532.278774073347,840.376283740625,"C"
"cell1649",260.009106947109,494.808007031679,"B"
"cell1650",572.860622312874,958.429436432198,"D"
"cell1651",905.846678419039,76.8314378801733,"D"
"cell1652",566.021878505126,639.469825197011,"B"
"cell1653",56.4868177752942,847.690366907045,"D"
"cell1654",102.113745408133,561.875630170107,"B"
"cell1655",328.341855900362,583.87052314356,"B"
"cell1656",990.600507240742,939.763181842864,"C"
"cell1657",714.365339372307,304.402521578595,"D"
"cell1658",78.9741838816553,474.45739316754,"D"
"cell1659",614.216449437663,829.457030398771,"A"
"cell1660",493.233672808856,156.67472477071,"D"
"cell1661",269.097654847428,931.832061614841,"B"
"cell1662",293.110862839967,185.956565197557,"B"
"cell1663",475.278300233185,292.823452502489,"B"
"cell1664",964.078546268865,256.39015971683,"D"
"cell1665",423.63210208714,110.538738546893,"D"
"cell1666",844.097095774487,75.8171298075467,"D"
"cell1667",953.827351331711,38.5264467913657,"A"
"cell1668",286.47352475673,921.931521734223,"B"
"cell1669",540.84939789027,734.411330427974,"C"
"cell1670",581.378317903727,276.294294511899,"D"
"cell1671",256.286894436926,351.5303095337,"C"
"cell1672",878.083968302235,868.423911510035,"D"
"cell1673",882.302387617528,770.549261942506,"A"
"cell1674",987.334684701636,991.439095698297,"C"
"cell1675",101.620901143178,977.680684765801,"C"
"cell1676",618.775002192706,343.368733068928,"D"
"cell1677",704.73376987502,893.29923922196,"A"
"cell1678",148.588430834934,644.349195063114,"D"
"cell1679",890.810591634363,294.057350140065,"D"
"cell1680",162.670300109312,282.546579372138,"B"
"cell1681",121.866469504312,55.1484022289515,"A"
"cell1682",977.556857280433,998.245501425117,"A"
"cell1683",627.1102654282,960.609719855711,"C"
"cell1684",19.1994300112128,140.312851639464,"C"
"cell1685",829.164144583046,956.602332415059,"B"
"cell1686",998.877475271001,274.365368764848,"D"
"cell1687",868.095516227186,232.670544181019,"D"
"cell1688",396.91107487306,807.741238968447,"D"
"cell1689",936.241782503203,927.309012506157,"D"
"cell1690",324.772896012291,824.11622419022,"D"
"cell1691",972.447561565787,852.797179482877,"D"
"cell1692",562.598453834653,847.243185853586,"A"
"cell1693",579.329037806019,787.992113037035,"D"
"cell1694",824.690353590995,730.053582461551,"B"
"cell1695",198.444477515295,286.808314500377,"B"
"cell1696",618.989635026082,728.469291003421,"B"
"cell1697",224.564614938572,547.037804732099,"C"
"cell1698",25.2237301319838,185.957584530115,"D"
"cell1699",756.505124736577,353.126357542351,"B"
"cell1700",638.156944653019,674.378331983462,"D"
"cell1701",57.8689130488783,820.698642637581,"A"
"cell1702",673.797813244164,353.937219595537,"C"
"cell1703",691.544770728797,415.153437526897,"C"
"cell1704",745.228959713131,997.745630564168,"C"
"cell1705",124.061870621517,868.331929203123,"B"
"cell1706",151.17178671062,768.0357710924,"B"
"cell1707",177.430625306442,506.533620646223,"C"
"cell1708",8.86946776881814,799.69125520438,"A"
"cell1709",633.788643172011,126.471027033404,"D"
"cell1710",372.750885086134,13.2211919408292,"D"
"cell1711",277.720049023628,857.732499018312,"B"
"cell1712",172.508500749245,92.177655082196,"D"
"cell1713",203.711141366512,627.211139071733,"A"
"cell1714",221.870881738141,164.368582423776,"D"
"cell1715",253.431504592299,256.299218395725,"B"
"cell1716",170.097689377144,278.576380573213,"D"
"cell1717",921.676764031872,217.877135844901,"B"
"cell1718",345.313458470628,285.013138549402,"C"
"cell1719",85.109209176153,170.079083181918,"D"
"cell1720",377.817805157974,740.095858229324,"C"
"cell1721",543.34351955913,490.103221265599,"D"
"cell1722",787.010926054791,406.20927233249,"B"
"cell1723",320.313527714461,885.154942283407,"D"
"cell1724",838.038518326357,382.631018292159,"D"
"cell1725",998.470485210419,762.67217588611,"C"
"cell1726",213.442992419004,882.890816545114,"D"
"cell1727",437.296491349116,331.475715618581,"B"
"cell1728",378.729996271431,17.4748271238059,"C"
"cell1729",965.576708549634,781.025369884446,"C"
"cell1730",641.116502229124,470.790860708803,"D"
"cell1731",806.135333841667,50.3344901371747,"D"
"cell1732",919.062188826501,806.041994364932,"D"
"cell1733",58.6224480066448,749.882015865296,"C"
"cell1734",477.642855606973,858.747134683654,"C"
"cell1735",696.882788324729,915.809215046465,"C"
"cell1736",44.6715094149113,418.453009799123,"D"
"cell1737",756.854316918179,848.111724015325,"D"
"cell1738",591.673724818975,332.284449134022,"D"
"cell1739",510.140463011339,272.305247141048,"D"
"cell1740",452.601766446605,361.266534077004,"B"
"cell1741",25.4819660913199,289.761925814673,"B"
"cell1742",961.843609344214,333.205586997792,"A"
"cell1743",987.627439666539,389.244145480916,"B"
"cell1744",634.359558112919,335.560646606609,"D"
"cell1745",425.541346892715,109.029030194506,"D"
"cell1746",266.625905176625,87.8969558980316,"B"
"cell1747",80.5694879963994,904.485720908269,"C"
"cell1748",330.141563434154,422.072264598683,"A"
"cell1749",894.050102913752,30.8967877645046,"A"
"cell1750",306.675198487937,592.552592745051,"D"
"cell1751",402.42384118028,440.376072656363,"C"
"cell1752",573.791397502646,288.693242240697,"B"
"cell1753",596.988384379074,427.234515780583,"B"
"cell1754",570.017137564719,132.784375688061,"D"
"cell1755",218.071287963539,468.888859497383,"C"
"cell1756",820.126744452864,51.4836322981864,"A"
"cell1757",36.6557808592916,483.534810133278,"B"
"cell1758",625.582814915106,349.0731860511,"D"
"cell1759",433.478938182816,877.943760482594,"A"
"cell1760",356.92613851279,957.522455370054,"A"
"cell1761",773.667640052736,327.358053298667,"B"
"cell1762",173.452047863975,288.251393241808,"B"
"cell1763",493.208973202854,974.585211602971,"A"
"cell1764",737.188908504322,262.172886403278,"B"
"cell1765",511.001022765413,806.365065742284,"C"
"cell1766",475.086916005239,997.293636668473,"A"
"cell1767",587.899940554053,858.123119222,"D"
"cell1768",572.537379339337,25.1586968079209,"D"
"cell1769",654.917740728706,38.9354524668306,"A"
"cell1770",865.125555777922,556.66848202236,"A"
"cell1771",396.846375893801,219.660270027816,"D"
"cell1772",960.116155678406,746.814439538866,"B"
"cell1773",380.877255229279,548.451942158863,"B"
"cell1774",170.088279992342,316.101830685511,"A"
